main_category,sub_category,businessName,reviewPageName,stars,trustScore,numberOfReviews,logoUrl,address,city,zipCode,country,website,email,phone,category_data
Animals & Pets,Animal Health,Care Pet Animal Hospital,carepetanimalhospital.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/647f8ab970edebc1c8cddbb0/198x149.png,13947 Beach Blvd Suite 105,Jacksonville,32224,United States,https://www.carepetanimalhospital.com,appointment@carepetanimalhospital.com,+19049921888,"{'category_1_name': 'Pet Groomer', 'category_2_name': 'Pet Sitter', 'category_3_name': 'Animal Hospital', 'category_4_name': 'Pet Boarding Service', 'category_5_name': 'Veterinarian', 'category_6_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,Homelove,homelove.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6806831be1efba3380c967cc/198x149.png,,,,United States,http://homelove.com,support@homelove.com,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Groomer'}"
Animals & Pets,Animal Health,missinglinkproducts.com,missinglinkproducts.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5fdb974e3bec8c0001074517/198x149.png,,,,United States,http://missinglinkproducts.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Pet Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Wamiz,wamiz.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60cb86ee1179e20001617a47/198x149.png,,,,United States,http://wamiz.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,petiq.com,petiq.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/64a286d4773d67e07559f952/198x149.png,,,,United States,http://petiq.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,dermagic.com,dermagic.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5ff096b2a7f9a50001b4a169/198x149.png,,,,United States,http://dermagic.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Pet Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Americanhumane,www.americanhumane.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/65bb49162359d0687d52ef29/198x149.png,,,,United States,http://www.americanhumane.org,,,"{'category_1_name': 'Animal Shelter', 'category_2_name': 'Animal Rescue Service'}"
Animals & Pets,Animal Health,Sagecenters,sagecenters.com,0,0,0,,,,,United States,http://sagecenters.com,,,"{'category_1_name': 'Pet Boarding Service', 'category_2_name': 'Animal Hospital', 'category_3_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,vetstoria.com,vetstoria.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60055a6b22fd1c00018301c1/198x149.png,,,,United States,http://vetstoria.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,calvetsupply.com,www.calvetsupply.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60525f33b465b100016c6f7e/198x149.png,,,,United States,http://www.calvetsupply.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinary Pharmacy', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Dr Carol's Pets,www.drcarol.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/63ed31666c5dc26ae2635d19/198x149.png,,,,United States,http://www.drcarol.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,televet.com,televet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/61e1d33fca16dbea8e97e754/198x149.png,,,,United States,http://televet.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Vet-Stem,vetstem.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/64ff45fa25ecf7dd85d96a99/198x149.png,,,,United States,http://vetstem.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,Catanddogfirstaid,catanddogfirstaid.com,0,0,0,,,,,United States,http://catanddogfirstaid.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Pet Trainer'}"
Animals & Pets,Animal Health,Whitehousevets,whitehousevets.com,0,0,0,,,,,United States,http://whitehousevets.com,,,"{'category_1_name': 'Emergency Veterinarian Service', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Voyce,voyce.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/668146b9341e07c64422f039/198x149.png,,,,United States,http://voyce.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Thedogtor,thedogtor.net,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d4a32abc531ca00012488be/198x149.png,,,,United States,http://thedogtor.net,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Strawbridge Animal Care,www.strawbridgeanimalcare.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/64ff449d60003ffc450a8f54/198x149.png,,,,United States,http://www.strawbridgeanimalcare.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Vetriscience.com,vetriscience.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6071a3ea6348670001f9002f/198x149.png,,,,United States,http://vetriscience.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Certifymypet,certifymypet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/65bd261e63ca843643283213/198x149.png,,,,United States,http://certifymypet.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,One Health,fidocure.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/650cb59596daca9624c10a89/198x149.png,,,,United States,http://fidocure.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Veterinary Pharmacy'}"
Animals & Pets,Animal Health,Fellowes Farm,www.fellowesfarm.com,0,0,0,,,Abbots Ripton,PE28 2LL,United States,http://www.fellowesfarm.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian', 'category_3_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,anicuragroup.com,www.anicuragroup.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/609bfe199af6c30001dd700a/198x149.png,,,,United States,http://www.anicuragroup.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,Greeneanimal,www.greeneanimal.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60cb3d1b5cbc7a000118c81c/198x149.png,,,,United States,http://www.greeneanimal.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,airvet.com,airvet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/613a195ac1f260001e076b35/198x149.png,,,,United States,http://airvet.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,GoodVets,good-vets.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6440354e62eb9c64aaae4fb4/198x149.png,,,,United States,http://good-vets.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,petstopclinic.com,petstopclinic.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/61a59c167f15887ca7dc0c99/198x149.png,,,,United States,http://petstopclinic.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,armoranimalhealth.com,www.armoranimalhealth.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/64f842a7b52dc07af87eed13/198x149.png,,,,United States,http://www.armoranimalhealth.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Getvetted,getvetted.io,0,0,0,,,,,United States,http://getvetted.io,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Zippy Calc,zippycalc.com,0,0,0,,123 Main,Charlote,28210,United States,http://zippycalc.com,Contact@zippycalc.com,,{'category_1_name': 'Animal Watering Hole'}
Animals & Pets,Animal Health,Birmingham Animal Hospital + Resort,birminghamanimalhospital.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/62cc9879af09f1edcf1e0457/198x149.png,2316 1st Ave S,Birmingham,35233,United States,http://birminghamanimalhospital.com,"Reception""BirminghamAnimalHospital.com",2054066710,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Shihtzus N Giggles,shihtzusngiggles.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/612cf7f0bfe83e001dd51be0/198x149.png,63 River Rd SE,Belville,28451,United States,http://shihtzusngiggles.com,info@shihtzusngiggles.com,,{'category_1_name': 'Animal Rescue Service'}
Animals & Pets,Animal Health,Tribeofunicorn,tribeofunicorn.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/661558d06cc3aa260a781c68/198x149.png,2001 Hessian Road,Charlottesville ,22903,United States,http://tribeofunicorn.com,info@tribeofunicorn.com,+1 434 532 4731,{'category_1_name': 'Animal Shelter'}
Animals & Pets,Animal Health,ESA Doggy,esadoggy.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5cd46709c6d1db00015601eb/198x149.png,N Federal Hwy 980,Boca Raton,33432,United States,http://esadoggy.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Animal Care Technologies,4act.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d7ab79ad22faf0001b7b323/198x149.png,Hartlee Field Road 2701,Denton,76208,United States,http://4act.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Caninekidneyhealth,caninekidneyhealth.com,0,0,0,,,,,United States,http://caninekidneyhealth.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,China Frontline,uk.frontline.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6202842da6431d1af9fd7d2a/198x149.png,,,,United States,http://uk.frontline.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Pet Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,petMD,petmd.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d07ce87b0ca8300012f22b9/198x149.png,Butler Pike 2260,Plymouth Meeting,19462,United States,http://petmd.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,topdoghealth.com,topdoghealth.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/61a7e5657b1ebe1c9a3adec4/198x149.png,,,,United States,http://topdoghealth.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Pet Store', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Pipestone Veterinary Clinic,pipevet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/641d156c32bc3e5e9653bea3/198x149.png,,,,United States,http://pipevet.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,VETCBD,vetcbd.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5e67ba1c99d8f60001e9a7fb/198x149.png,,,,United States,http://vetcbd.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,fidotek.com,fidotek.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/61deb1771373543978c3f0f7/198x149.png,,,,United States,http://fidotek.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,aussievetproducts.com.au,aussievetproducts.com.au,0,0,0,,,,,United States,http://aussievetproducts.com.au,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,dallaspetsalive.org,dallaspetsalive.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6034aff86bc1da00018c1bf1/198x149.png,,,,United States,http://dallaspetsalive.org,,,"{'category_1_name': 'Pet Adoption Service', 'category_2_name': 'Animal Shelter', 'category_3_name': 'Animal Rescue Service'}"
Animals & Pets,Animal Health,DogsInDanger,dogsindanger.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/63bab7eb24726cf4db8993f2/198x149.png,,,,United States,http://dogsindanger.com,,,{'category_1_name': 'Animal Shelter'}
Animals & Pets,Animal Health,Nutramax Laboratories,www.nutramaxlabs.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/641b10acc818374a5bbada96/198x149.png,,,,United States,http://www.nutramaxlabs.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Animal Feed Store', 'category_4_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Vet24seven,ask.vet,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5dc174fae5d7ee000179d006/198x149.png,Cuesta Drive 809,Mountain View,94040,United States,http://ask.vet,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,vetcove.com,www.vetcove.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/600120b5789b640001832a54/198x149.png,,,,United States,http://www.vetcove.com,,,"{'category_1_name': 'Pet Supply Store', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,bondvet.com,bondvet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5fd80068d5b3550001072c8a/198x149.png,,,,United States,http://bondvet.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian', 'category_3_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,Americansupportanimals,americansupportanimals.com,0,0,0,,,,,United States,http://americansupportanimals.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Forest Veterinary Centre,www.forestvets.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/66297cc2a99b628e5726ff9c/198x149.png,,,,United States,http://www.forestvets.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,vetplusglobal.com,vetplusglobal.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/601966382bc7cf00018d9ba1/198x149.png,,,,United States,http://vetplusglobal.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,thrivevet.com,www.thrivevet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6027f9ede130a90001b973f6/198x149.png,,,,United States,http://www.thrivevet.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,Cityvet,www.cityvet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/65b527e80379bc806ef188bf/198x149.png,,,,United States,http://www.cityvet.com,,,"{'category_1_name': 'Emergency Veterinarian Service', 'category_2_name': 'Animal Hospital', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,ardentanimalhealth.com,ardentanimalhealth.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6054cbf013e56d0001f3bbfa/198x149.png,,,,United States,http://ardentanimalhealth.com,,,"{'category_1_name': 'Animal Rescue Service', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Veterinairepetcare,veterinairepetcare.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/670f9cdba66db548f75b01a1/198x149.png,,,,United States,http://veterinairepetcare.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Vegaveteriner,vegaveteriner.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6649300532a42964cd0a1182/198x149.png,,,,United States,http://vegaveteriner.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Veterans Hospital'}"
Animals & Pets,Animal Health,Sunshine Pet Hospital,sunshinepethospital.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/62090451f8c2dd25000c0218/198x149.png,"3450 Montgomery Rd unit 14, Aurora, IL 60504",Aurora Il,60504,United States,https://sunshinepethospital.com,info@sunshinepethospital.com,(630) 340-3443,"{'category_1_name': 'Emergency Veterinarian Service', 'category_2_name': 'Veterinarian', 'category_3_name': 'Animal Hospital', 'category_4_name': 'Veterinary Pharmacy'}"
Animals & Pets,Animal Health,shotvet.com,shotvet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6594b87d9a973559daad3307/198x149.png,,,,United States,http://shotvet.com,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,banfield.com,shop.banfield.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60ec74f2fffceb0001addd8c/198x149.png,,,,United States,http://shop.banfield.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Animal Hospital', 'category_4_name': 'Veterinarian'}"
Animals & Pets,Animal Health,vetpetbox.com,vetpetbox.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5ffe03fd6c9e5f0001efc3eb/198x149.png,,,,United States,http://vetpetbox.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,East Hill Animal Hospital,easthillanimalhospital.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/620bf4b8980a420d67597675/198x149.png,805 East Gadsden Street,Pensacola,32501-4071,United States,https://easthillanimalhospital.com,reception@easthillanimalhospital.com,(850) 437-9932,"{'category_1_name': 'Kennel', 'category_2_name': 'Animal Hospital', 'category_3_name': 'Veterinarian', 'category_4_name': 'Pet Groomer'}"
Animals & Pets,Animal Health,"Oasis Sanctuary Foundation, LLC",the-oasis.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6303ee0bd91f330bb8097433/198x149.png,5411 North Teran Road,Benson,85602-8327,United States,http://the-oasis.org,,,"{'category_1_name': 'Animal Protection Organization', 'category_2_name': 'Animal Rescue Service', 'category_3_name': 'Animal Shelter'}"
Animals & Pets,Animal Health,Greater Birmingham Humane Society,gbhs.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6532aafd1a296d06170f0eb3/198x149.png,300 Snow Drive,Birmingham,35209,United States,http://gbhs.org,marketing@gbhs.org,2059421112,"{'category_1_name': 'Non-Profit Organization', 'category_2_name': 'Animal Shelter'}"
Animals & Pets,Animal Health,akcreunite.org,akcreunite.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60e76ed9486c220001821b0e/198x149.png,,,,United States,http://akcreunite.org,,,{'category_1_name': 'Animal Rescue Service'}
Animals & Pets,Animal Health,Vetranks,vetranks.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/63ffafb736a7240c56e65600/198x149.png,288 Hawthorn Village Commons,Vernon Hills,60061,United States,https://vetranks.com,support@vetranks.com,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Veterinary Pharmacy', 'category_3_name': 'Emergency Veterinarian Service', 'category_4_name': 'Pet Groomer', 'category_5_name': 'Pet Trainer', 'category_6_name': 'Pet Boarding Service'}"
Animals & Pets,Animal Health,Warrick County Lost Pets,warrickcountylostpets.square.site,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/649f658a3d096b5ceb098d6e/198x149.png,410 S Vine St,Boonville,47601-1756,United States,http://warrickcountylostpets.square.site,jgruzard@gmail.com,,"{'category_1_name': 'Clothing Store', 'category_2_name': 'Animal Rescue Service', 'category_3_name': 'Home Goods Store'}"
Animals & Pets,Animal Health,Service Animal / ESA,registermyserviceanimal.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d122e7bc1bb2e00011dfb11/198x149.png,North 79th Street 33611,Scottsdale,85266,United States,http://registermyserviceanimal.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,wildliferx.com,wildliferx.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/62e97c1186e48b7c5035e32e/198x149.png,,,,United States,http://wildliferx.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,PetMart Pharmacy,petmartpharmacy.com,0,0,0,,,,,United States,http://petmartpharmacy.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,Fuzzy,fuzzy.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/62c6c5d0c3389f62ba8db48b/198x149.png,,,,United States,http://fuzzy.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital', 'category_3_name': 'Pet Store', 'category_4_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,Vetproductsdirect,www.vetproductsdirect.com,0,0,0,,,,,United States,http://www.vetproductsdirect.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,OrthoPets V-OP,orthopets.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5c9d2e73164d370001825544/198x149.png,West 124th Avenue 1130,Westminster,80234,United States,http://orthopets.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store', 'category_3_name': 'Pet Supply Store'}"
Animals & Pets,Animal Health,Animal Care Equipment and Services,animal-care.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6285aa88a27c4e6ec9003a08/198x149.png,,,,United States,http://animal-care.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,Reunite.Pet,reunite.pet,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/607f20d953a01100019106ec/198x149.png,,,,United States,https://www.reunite.pet/,support@reunite.pet,,{'category_1_name': 'Animal Rescue Service'}
Animals & Pets,Animal Health,One Vet,onevet.ai,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/61b229bb0569c81e83c9e0ac/198x149.png,2600 South Shore Blvd,League City,77573,United States,https://www.onevet.ai,hello@onevet.ai,844-531-0203,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,Drtail,www.drtail.us,0,0,0,,,,,United States,http://www.drtail.us,,,{'category_1_name': 'Veterinarian'}
Animals & Pets,Animal Health,petnostics.com,petnostics.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60148b51a2a7b100013cb7f5/198x149.png,,,,United States,http://petnostics.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,www.keebovet.com,keebovet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6010accb7ae9090001755bf1/198x149.png,,,,United States,http://keebovet.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Medical Supply Store', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,telepaws.com,telepaws.com,0,0,0,,,,,United States,http://telepaws.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,cathcartandwinn.com,www.cathcartandwinn.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/62e9403ca29894a46e2649da/198x149.png,,,,United States,http://www.cathcartandwinn.com,,,"{'category_1_name': 'Animal Hospital', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Veterinarian'}"
Animals & Pets,Animal Health,Perpetuate,www.perpetuate.net,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/664fc952e2a7c21f753354e3/198x149.png,,,,United States,http://www.perpetuate.net,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian'}"
Animals & Pets,Animal Health,VetLIVE,vetlive.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5e54064b7170470001dc8533/198x149.png,,,,United States,http://vetlive.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Animal Hospital', 'category_3_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,boulderholisticvet.com,boulderholisticvet.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/63765b4c1fbc10ed985be54d/198x149.png,,,,United States,http://boulderholisticvet.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store', 'category_3_name': 'Animal Hospital'}"
Animals & Pets,Animal Health,getpawprint.com,getpawprint.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/62c6b3b101d8389cff5ab7b5/198x149.png,,,,United States,http://getpawprint.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,Felcana,felcana.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/60108fcca29ba90001d80658/198x149.png,,,,United States,http://felcana.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Store'}"
Animals & Pets,Animal Health,vetalia.com,vetalia.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/605c4667abff3c000156925e/198x149.png,,,,United States,http://vetalia.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Emergency Veterinarian Service'}"
Animals & Pets,Animal Health,myanimals.com,myanimals.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/622f3571d911be0d9f29234e/198x149.png,,,,United States,http://myanimals.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,virbac.com,virbac.com,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5fc4f14caebbd30001f9e88f/198x149.png,,,,United States,http://virbac.com,,,"{'category_1_name': 'Veterinarian', 'category_2_name': 'Pet Supply Store', 'category_3_name': 'Pet Store'}"
Animals & Pets,Animal Health,Animal Aid Unlimited,animalaidunlimited.org,0,0,0,//s3-eu-west-1.amazonaws.com/tpd/screenshots/62f4f4ea77ac38bef0f5271a/198x149.png,,,,United States,http://animalaidunlimited.org,,,{'category_1_name': 'Animal Shelter'}
Animals & Pets,Animal Health,cptas.com,cptas.com,0,0,0,,,,,United States,http://cptas.com,,,"{'category_1_name': 'Pet Store', 'category_2_name': 'Veterinarian', 'category_3_name': 'Pet Trainer'}"
